hand_id,hand_number,actor,actor_seat,hole_card_1,hole_card_2,action_bucket,raw_action,raw_amount,hole_card_class,hole_high_rank,hole_low_rank,hole_rank_gap,hole_pair,hole_suited,hole_broadway_fraction,street,players_left_fraction,players_in_hand_fraction,position_bucket,position_fraction,stack_rank_fraction,stack_bb,effective_stack_bb,pot_bb,facing_amount_bb,amount_put_in_pot_bb,call_to_pot_ratio,stack_to_pot_ratio,previous_raises_by_self_in_hand,previous_raises_in_hand,street_action_number,last_aggressor_is_self,is_facing_bet,is_facing_all_in,can_check,can_raise,keras_equity,board_card_count,board_paired,board_two_pair_or_better,board_trips_or_better,board_max_suit_fraction,board_three_flush,board_four_flush,board_made_flush,board_straight_run_fraction,board_high_rank,board_ace_high
mnuoe8bighun,73,Eliaszahler,4,Ah,Qd,half_pot_raise,raise,1124.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,turn,0.7,0.8571428571428571,button,0.0,0.8333333333333334,157.8,129.1,112.4,0.0,54.95,0.0,1.403914590747331,2,4,1,1.0,0.0,0.0,1.0,1.0,0.07389742881059647,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.7142857142857143,0.0
mnuoe8bighun,73,Doware1,2,Jd,Js,call,call,1124.0,JJ,0.7857142857142857,0.7857142857142857,0.0,1.0,0.0,1.0,turn,0.7,0.8571428571428571,early,0.0,1.0,321.75,129.1,168.6,56.2,54.95,0.33333333333333337,1.9083629893238434,2,5,2,0.0,1.0,0.0,0.0,1.0,0.27594611048698425,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.7142857142857143,0.0
mnuoe8bighun,73,Doware1,2,Jd,Js,fold,fold,0.0,JJ,0.7857142857142857,0.7857142857142857,0.0,1.0,0.0,1.0,river,0.7,0.8571428571428571,early,0.0,1.0,265.55,129.1,224.8,0.0,111.15,0.0,1.1812722419928825,2,5,0,0.0,0.0,0.0,1.0,1.0,0.20485083758831024,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.7142857142857143,0.0
mnuoe8bighun,73,Eliaszahler,4,Ah,Qd,fold,fold,0.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,river,0.7,0.8571428571428571,button,0.0,0.5,101.6,101.6,224.8,0.0,111.15,0.0,0.4519572953736654,3,5,1,1.0,0.0,0.0,1.0,1.0,0.0017798980697989464,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.7142857142857143,0.0
ptmgpzur3rfv,74,Eliaszahler,4,Tc,Js,call,call,20.0,JTo,0.7857142857142857,0.7142857142857143,0.08333333333333333,0.0,0.0,1.0,preflop,0.7,1.0,late,1.0,0.5,101.6,101.6,1.5,1.0,0.0,0.6666666666666666,67.73333333333333,0,0,3,0.0,1.0,0.0,0.0,1.0,0.20212869346141815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ptmgpzur3rfv,74,Eliaszahler,4,Tc,Js,pot_raise,raise,50.0,JTo,0.7857142857142857,0.7142857142857143,0.08333333333333333,0.0,0.0,1.0,flop,0.7,0.8571428571428571,late,1.0,0.5,100.6,100.6,2.5,0.0,1.0,0.0,40.239999999999995,0,0,1,0.0,0.0,0.0,1.0,1.0,0.10215940326452255,3,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.9285714285714286,0.0
ptmgpzur3rfv,74,Eliaszahler,4,Tc,Js,fold,fold,0.0,JTo,0.7857142857142857,0.7142857142857143,0.08333333333333333,0.0,0.0,1.0,turn,0.7,0.8571428571428571,late,1.0,0.3333333333333333,98.1,98.1,7.5,0.0,3.5,0.0,13.08,1,1,1,1.0,0.0,0.0,1.0,1.0,0.1702633649110794,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
ptmgpzur3rfv,74,Eliaszahler,4,Tc,Js,all_in,raise,1962.0,JTo,0.7857142857142857,0.7142857142857143,0.08333333333333333,0.0,0.0,1.0,river,0.7,0.7142857142857143,early,0.0,0.3333333333333333,98.1,98.1,7.5,0.0,3.5,0.0,13.08,1,1,1,1.0,0.0,0.0,1.0,1.0,0.713746964931488,5,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.9285714285714286,0.0
mzvxtiv3qkse,75,Eliaszahler,4,Qc,Th,pot_raise,raise,200.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,preflop,0.7,1.0,late,0.8333333333333334,0.5,105.6,105.6,2.5,1.0,0.0,0.4,42.239999999999995,0,0,2,0.0,1.0,0.0,0.0,1.0,0.19463695585727692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nnswznxhzmaf,77,jeriel,9,Qs,Th,call,call,20.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,preflop,0.7,1.0,late,1.0,0.0,15.25,15.25,2.5,1.0,0.0,0.4,6.1,0,0,3,0.0,1.0,0.0,0.0,1.0,0.2059367597103119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nnswznxhzmaf,77,Doware1,2,2c,Kd,fold,fold,0.0,K2o,0.9285714285714286,0.14285714285714285,0.9166666666666666,0.0,0.0,0.5,preflop,0.7,1.0,big_blind,0.3333333333333333,1.0,489.35,128.1,4.0,0.0,1.0,0.0,122.3375,0,0,6,0.0,0.0,0.0,1.0,1.0,0.13434641063213348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nnswznxhzmaf,77,Doware1,2,2c,Kd,fold,fold,0.0,K2o,0.9285714285714286,0.14285714285714285,0.9166666666666666,0.0,0.0,0.5,flop,0.7,0.7142857142857143,early,0.0,1.0,489.35,128.1,4.0,0.0,1.0,0.0,122.3375,0,0,1,0.0,0.0,0.0,1.0,1.0,0.695756733417511,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.9285714285714286,0.0
nnswznxhzmaf,77,jeriel,9,Qs,Th,fold,fold,0.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,flop,0.7,0.5714285714285714,late,1.0,0.0,14.25,14.25,4.0,0.0,1.0,0.0,3.5625,0,0,3,0.0,0.0,0.0,1.0,1.0,0.27455389499664307,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.9285714285714286,0.0
nnswznxhzmaf,77,Doware1,2,2c,Kd,half_pot_raise,raise,40.0,K2o,0.9285714285714286,0.14285714285714285,0.9166666666666666,0.0,0.0,0.5,turn,0.7,0.42857142857142855,early,0.0,1.0,489.35,128.1,4.0,0.0,1.0,0.0,122.3375,0,0,1,0.0,0.0,0.0,1.0,1.0,0.8115050792694092,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
nnswznxhzmaf,77,jeriel,9,Qs,Th,call,call,40.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,turn,0.7,0.42857142857142855,early,0.0,0.0,14.25,14.25,6.0,2.0,1.0,0.3333333333333333,2.375,0,1,3,0.0,1.0,0.0,0.0,1.0,0.2085576206445694,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
nnswznxhzmaf,77,Doware1,2,2c,Kd,all_in,raise,9747.0,K2o,0.9285714285714286,0.14285714285714285,0.9166666666666666,0.0,0.0,0.5,river,0.7,0.42857142857142855,early,0.0,1.0,487.35,128.1,8.0,0.0,3.0,0.0,60.91875,1,1,0,1.0,0.0,0.0,1.0,1.0,0.8478863835334778,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
nnswznxhzmaf,77,jeriel,9,Qs,Th,call,call,245.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,river,0.7,0.42857142857142855,early,0.0,0.16666666666666666,12.25,12.25,495.35,487.35,3.0,0.9838498031694761,0.024729988896739677,0,2,1,0.0,1.0,0.0,0.0,1.0,0.5092605352401733,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
rflemepgbrih,80,Eliaszahler,4,Qs,8d,call,call,20.0,Q8o,0.8571428571428571,0.5714285714285714,0.3333333333333333,0.0,0.0,0.5,preflop,0.6,1.0,button,0.0,0.8,140.6,140.6,2.5,1.0,0.0,0.4,56.239999999999995,0,0,3,0.0,1.0,0.0,0.0,1.0,0.193824902176857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rflemepgbrih,80,Eliaszahler,4,Qs,8d,check,check,0.0,Q8o,0.8571428571428571,0.5714285714285714,0.3333333333333333,0.0,0.0,0.5,flop,0.6,0.6666666666666666,button,0.0,0.8,139.6,139.6,8.0,4.0,1.0,0.5,17.45,0,1,3,0.0,1.0,0.0,0.0,1.0,0.1488187313079834,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
bcl799akyshu,81,Eliaszahler,4,7s,2h,call,call,60.0,72o,0.5,0.14285714285714285,0.4166666666666667,0.0,0.0,0.0,preflop,0.6,1.0,late,1.0,0.8,139.6,139.6,4.5,3.0,0.0,0.6666666666666666,31.022222222222222,0,1,2,0.0,1.0,0.0,0.0,1.0,0.1135571226477623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcl799akyshu,81,GGBondbond,6,As,Qc,pot_raise,raise,280.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,preflop,0.6,1.0,small_blind,0.2,0.6,125.25,125.25,7.5,2.5,0.5,0.3333333333333333,16.7,0,1,4,0.0,1.0,0.0,0.0,1.0,0.27917584776878357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcl799akyshu,81,Eliaszahler,4,7s,2h,call,call,280.0,72o,0.5,0.14285714285714285,0.4166666666666667,0.0,0.0,0.0,preflop,0.6,1.0,late,1.0,0.8,136.6,136.6,34.0,11.0,3.0,0.3235294117647059,4.017647058823529,0,2,7,0.0,1.0,0.0,0.0,1.0,0.1135571226477623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcl799akyshu,81,GGBondbond,6,As,Qc,fold,fold,0.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,flop,0.6,1.0,small_blind,0.2,0.6,111.75,111.75,45.0,0.0,14.0,0.0,2.4833333333333334,1,2,0,1.0,0.0,0.0,1.0,1.0,0.31113994121551514,3,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.6428571428571429,0.0
bcl799akyshu,81,Eliaszahler,4,7s,2h,half_pot_raise,raise,556.0,72o,0.5,0.14285714285714285,0.4166666666666667,0.0,0.0,0.0,flop,0.6,0.6666666666666666,late,1.0,0.8,125.6,125.6,45.0,0.0,14.0,0.0,2.791111111111111,0,2,2,0.0,0.0,0.0,1.0,1.0,0.1615624874830246,3,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.6428571428571429,0.0
bcl799akyshu,81,GGBondbond,6,As,Qc,call,call,556.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,flop,0.6,0.6666666666666666,early,0.0,0.8,111.75,111.75,72.8,27.8,14.0,0.3818681318681319,1.5350274725274726,1,3,3,0.0,1.0,0.0,0.0,1.0,0.37268245220184326,3,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.6428571428571429,0.0
bcl799akyshu,81,GGBondbond,6,As,Qc,fold,fold,0.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,turn,0.6,0.6666666666666666,early,0.0,0.2,83.95,83.95,100.6,0.0,41.8,0.0,0.834493041749503,1,3,0,0.0,0.0,0.0,1.0,1.0,0.27694475650787354,4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.7857142857142857,0.0
bcl799akyshu,81,Eliaszahler,4,7s,2h,half_pot_raise,raise,1006.0,72o,0.5,0.14285714285714285,0.4166666666666667,0.0,0.0,0.0,turn,0.6,0.6666666666666666,late,1.0,0.6,97.8,97.8,100.6,0.0,41.8,0.0,0.9721669980119284,1,3,1,1.0,0.0,0.0,1.0,1.0,0.10179796814918518,4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.7857142857142857,0.0
bcl799akyshu,81,GGBondbond,6,As,Qc,call,call,1006.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,turn,0.6,0.6666666666666666,early,0.0,0.4,83.95,83.95,150.9,50.3,41.8,0.3333333333333333,0.5563286944996687,1,4,2,0.0,1.0,0.0,0.0,1.0,0.27694475650787354,4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.7857142857142857,0.0
bcl799akyshu,81,GGBondbond,6,As,Qc,all_in,raise,673.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,river,0.6,0.6666666666666666,early,0.0,0.2,33.65,33.65,201.2,0.0,92.1,0.0,0.1672465208747515,1,4,0,0.0,0.0,0.0,1.0,1.0,0.8985575437545776,5,0.0,0.0,0.0,0.8,1.0,1.0,0.0,0.6,0.7857142857142857,0.0
bcl799akyshu,81,Eliaszahler,4,7s,2h,call,call,673.0,72o,0.5,0.14285714285714285,0.4166666666666667,0.0,0.0,0.0,river,0.6,0.6666666666666666,late,1.0,0.4,47.5,47.5,234.85,33.65,92.1,0.1432829465616351,0.20225675963380882,2,5,1,0.0,1.0,0.0,0.0,1.0,0.2908896207809448,5,0.0,0.0,0.0,0.8,1.0,1.0,0.0,0.6,0.7857142857142857,0.0
3uyln7xjinbd,82,Doware1,2,9c,Qc,pot_raise,raise,60.0,Q9s,0.8571428571428571,0.6428571428571429,0.25,0.0,1.0,0.5,preflop,0.7,1.0,middle,0.5,1.0,489.1,268.5,1.5,1.0,0.0,0.6666666666666666,326.06666666666666,0,0,0,0.0,1.0,0.0,0.0,1.0,0.2130391150712967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3uyln7xjinbd,82,L7AWAY,3,Ks,Td,call,call,60.0,KTo,0.9285714285714286,0.7142857142857143,0.25,0.0,0.0,1.0,preflop,0.7,1.0,middle,0.6666666666666666,0.3333333333333333,50.0,50.0,4.5,3.0,0.0,0.6666666666666666,11.11111111111111,0,1,1,0.0,1.0,0.0,0.0,1.0,0.2001449316740036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3uyln7xjinbd,82,Eliaszahler,4,Kh,Kc,all_in,raise,277.0,KK,0.9285714285714286,0.9285714285714286,0.0,1.0,0.0,1.0,preflop,0.7,1.0,late,0.8333333333333334,0.16666666666666666,13.85,13.85,7.5,3.0,0.0,0.4,1.8466666666666667,0,1,2,0.0,1.0,0.0,0.0,1.0,0.36680811643600464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3uyln7xjinbd,82,Doware1,2,9c,Qc,all_in,raise,9782.0,Q9s,0.8571428571428571,0.6428571428571429,0.25,0.0,1.0,0.5,preflop,0.7,1.0,middle,0.5,1.0,486.1,268.5,21.35,10.85,3.0,0.5081967213114753,22.76814988290398,1,2,7,0.0,1.0,0.0,0.0,1.0,0.2130391150712967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3uyln7xjinbd,82,L7AWAY,3,Ks,Td,call,call,1000.0,KTo,0.9285714285714286,0.7142857142857143,0.25,0.0,0.0,1.0,preflop,0.7,1.0,middle,0.6666666666666666,0.5,47.0,47.0,507.45,486.1,3.0,0.9579268893487044,0.09261996255788747,0,3,8,0.0,1.0,0.0,0.0,1.0,0.2001449316740036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5uqlmfm6dbfa,86,lxq586,10,Kh,As,pot_raise,raise,90.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,preflop,0.7,1.0,middle,0.6666666666666666,0.3333333333333333,103.75,103.75,2.5,1.0,0.0,0.4,41.5,0,0,1,0.0,1.0,0.0,0.0,1.0,0.25377652049064636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5uqlmfm6dbfa,86,lxq586,10,Kh,As,call,call,320.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,preflop,0.7,1.0,middle,0.6666666666666666,0.3333333333333333,99.25,99.25,23.0,11.5,4.5,0.5,4.315217391304348,1,2,8,0.0,1.0,0.0,0.0,1.0,0.25377652049064636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5uqlmfm6dbfa,86,lxq586,10,Kh,As,fold,fold,0.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,flop,0.7,1.0,middle,0.6666666666666666,0.3333333333333333,87.75,87.75,34.5,0.0,16.0,0.0,2.5434782608695654,1,2,0,0.0,0.0,0.0,1.0,1.0,0.46935489773750305,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
5uqlmfm6dbfa,86,lxq586,10,Kh,As,call,call,265.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,flop,0.7,0.8571428571428571,early,0.0,0.3333333333333333,87.75,87.75,47.75,13.25,16.0,0.2774869109947644,1.837696335078534,1,3,2,0.0,1.0,0.0,0.0,1.0,0.5033442378044128,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
5uqlmfm6dbfa,86,lxq586,10,Kh,As,fold,fold,0.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,turn,0.7,0.8571428571428571,early,0.0,0.3333333333333333,74.5,74.5,61.0,0.0,29.25,0.0,1.221311475409836,1,3,0,0.0,0.0,0.0,1.0,1.0,0.49215662479400635,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
5uqlmfm6dbfa,86,lxq586,10,Kh,As,three_quarter_pot_raise,raise,915.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,river,0.7,0.7142857142857143,early,0.0,0.3333333333333333,74.5,74.5,61.0,0.0,29.25,0.0,1.221311475409836,1,3,0,0.0,0.0,0.0,1.0,1.0,0.6236348152160645,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
gef8nt94m6fs,87,GGBondbond,6,As,Ks,pot_raise,raise,120.0,AKs,1.0,0.9285714285714286,0.08333333333333333,0.0,1.0,1.0,preflop,0.7,1.0,small_blind,0.16666666666666666,0.8333333333333334,267.0,267.0,3.5,0.5,0.5,0.14285714285714285,76.28571428571429,0,0,5,0.0,1.0,0.0,0.0,1.0,0.2974388301372528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gef8nt94m6fs,87,GGBondbond,6,As,Ks,fold,fold,0.0,AKs,1.0,0.9285714285714286,0.08333333333333333,0.0,1.0,1.0,flop,0.7,1.0,small_blind,0.16666666666666666,0.8333333333333334,261.5,261.5,14.0,0.0,6.0,0.0,18.678571428571427,1,1,0,1.0,0.0,0.0,1.0,1.0,0.13945530354976654,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
gef8nt94m6fs,87,GGBondbond,6,As,Ks,fold,fold,0.0,AKs,1.0,0.9285714285714286,0.08333333333333333,0.0,1.0,1.0,turn,0.7,0.7142857142857143,early,0.0,0.8333333333333334,261.5,261.5,14.0,0.0,6.0,0.0,18.678571428571427,1,1,0,1.0,0.0,0.0,1.0,1.0,0.07443895190954208,4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.7142857142857143,0.0
gef8nt94m6fs,87,GGBondbond,6,As,Ks,fold,fold,0.0,AKs,1.0,0.9285714285714286,0.08333333333333333,0.0,1.0,1.0,river,0.7,0.7142857142857143,early,0.0,0.8333333333333334,261.5,261.5,14.0,0.0,6.0,0.0,18.678571428571427,1,1,0,1.0,0.0,0.0,1.0,1.0,0.4724389314651489,5,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.9285714285714286,0.0
w0botqxmudlj,88,L7AWAY,3,Qd,As,call,call,60.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,preflop,0.7,1.0,late,0.8333333333333334,0.5,113.6,113.6,4.5,3.0,0.0,0.6666666666666666,25.244444444444444,0,1,2,0.0,1.0,0.0,0.0,1.0,0.23797449469566345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w0botqxmudlj,88,PookieB,9,8s,6c,call,call,60.0,86o,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,preflop,0.7,1.0,small_blind,0.16666666666666666,0.16666666666666666,50.5,50.5,7.5,2.5,0.5,0.3333333333333333,6.733333333333333,0,1,5,0.0,1.0,0.0,0.0,1.0,0.13511136174201965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w0botqxmudlj,88,PookieB,9,8s,6c,fold,fold,0.0,86o,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,flop,0.7,1.0,small_blind,0.16666666666666666,0.16666666666666666,48.0,48.0,12.0,0.0,3.0,0.0,4.0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.1840052306652069,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6428571428571429,0.0
w0botqxmudlj,88,L7AWAY,3,Qd,As,half_pot_raise,raise,120.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,flop,0.7,0.5714285714285714,big_blind,0.6666666666666666,0.5,110.6,110.6,12.0,0.0,3.0,0.0,9.216666666666667,0,1,3,0.0,0.0,0.0,1.0,1.0,0.23134201765060425,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6428571428571429,0.0
w0botqxmudlj,88,PookieB,9,8s,6c,call,call,120.0,86o,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,flop,0.7,0.5714285714285714,early,0.0,0.16666666666666666,48.0,48.0,18.0,6.0,3.0,0.3333333333333333,2.6666666666666665,0,2,4,0.0,1.0,0.0,0.0,1.0,0.3820057213306427,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6428571428571429,0.0
w0botqxmudlj,88,PookieB,9,8s,6c,fold,fold,0.0,86o,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,turn,0.7,0.5714285714285714,early,0.0,0.16666666666666666,42.0,42.0,24.0,0.0,9.0,0.0,1.75,0,2,0,0.0,0.0,0.0,1.0,1.0,0.35367530584335327,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.6428571428571429,0.0
w0botqxmudlj,88,L7AWAY,3,Qd,As,half_pot_raise,raise,240.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,turn,0.7,0.5714285714285714,big_blind,0.6666666666666666,0.5,104.6,104.6,24.0,0.0,9.0,0.0,4.358333333333333,1,2,1,1.0,0.0,0.0,1.0,1.0,0.13925711810588837,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.6428571428571429,0.0
w0botqxmudlj,88,PookieB,9,8s,6c,call,call,240.0,86o,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,turn,0.7,0.5714285714285714,early,0.0,0.16666666666666666,42.0,42.0,36.0,12.0,9.0,0.3333333333333333,1.1666666666666667,0,3,2,0.0,1.0,0.0,0.0,1.0,0.35367530584335327,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.6428571428571429,0.0
w0botqxmudlj,88,PookieB,9,8s,6c,fold,fold,0.0,86o,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,river,0.7,0.5714285714285714,early,0.0,0.16666666666666666,30.0,30.0,48.0,0.0,21.0,0.0,0.625,0,3,0,0.0,0.0,0.0,1.0,1.0,0.2548423111438751,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
w0botqxmudlj,88,L7AWAY,3,Qd,As,half_pot_raise,raise,600.0,AQo,1.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0,river,0.7,0.5714285714285714,big_blind,0.6666666666666666,0.3333333333333333,92.6,92.6,48.0,0.0,21.0,0.0,1.9291666666666665,2,3,1,1.0,0.0,0.0,1.0,1.0,0.04349125921726227,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
w0botqxmudlj,88,PookieB,9,8s,6c,call,call,600.0,86o,0.5714285714285714,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0,river,0.7,0.5714285714285714,early,0.0,0.16666666666666666,30.0,30.0,78.0,30.0,21.0,0.38461538461538464,0.38461538461538464,0,4,2,0.0,1.0,0.0,0.0,1.0,0.2548423111438751,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
n7uoq4tba79v,89,Doware1,2,Tc,9s,pot_raise,raise,60.0,T9o,0.7142857142857143,0.6428571428571429,0.08333333333333333,0.0,0.0,0.5,preflop,0.7,1.0,middle,0.5,1.0,359.6,275.5,1.5,1.0,0.0,0.6666666666666666,239.73333333333335,0,0,0,0.0,1.0,0.0,0.0,1.0,0.17841851711273193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n7uoq4tba79v,89,ranker syn,1,Ah,Jd,call,call,60.0,AJo,1.0,0.7857142857142857,0.25,0.0,0.0,1.0,preflop,0.7,1.0,big_blind,0.3333333333333333,0.0,9.05,9.05,13.5,2.0,1.0,0.14814814814814814,0.6703703703703704,0,1,6,0.0,1.0,0.0,0.0,1.0,0.21795643866062164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n7uoq4tba79v,89,ranker syn,1,Ah,Jd,fold,fold,0.0,AJo,1.0,0.7857142857142857,0.25,0.0,0.0,1.0,flop,0.7,1.0,big_blind,0.3333333333333333,0.0,7.05,7.05,15.5,0.0,3.0,0.0,0.45483870967741935,0,1,0,0.0,0.0,0.0,1.0,1.0,0.11099790036678314,3,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.5714285714285714,0.0
n7uoq4tba79v,89,Doware1,2,Tc,9s,min_raise,raise,80.0,T9o,0.7142857142857143,0.6428571428571429,0.08333333333333333,0.0,0.0,0.5,flop,0.7,0.8571428571428571,big_blind,0.4,1.0,356.6,275.5,15.5,0.0,3.0,0.0,23.006451612903227,1,1,1,1.0,0.0,0.0,1.0,1.0,0.12336057424545288,3,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.5714285714285714,0.0
n7uoq4tba79v,89,ranker syn,1,Ah,Jd,call,call,80.0,AJo,1.0,0.7857142857142857,0.25,0.0,0.0,1.0,flop,0.7,0.8571428571428571,early,0.0,0.0,7.05,7.05,23.5,4.0,3.0,0.1702127659574468,0.3,0,2,5,0.0,1.0,0.0,0.0,1.0,0.13958048820495605,3,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.5714285714285714,0.0
n7uoq4tba79v,89,ranker syn,1,Ah,Jd,all_in,raise,61.0,AJo,1.0,0.7857142857142857,0.25,0.0,0.0,1.0,turn,0.7,0.8571428571428571,early,0.0,0.0,3.05,3.05,27.5,0.0,7.0,0.0,0.1109090909090909,0,2,0,0.0,0.0,0.0,1.0,1.0,0.09042291343212128,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
